LST_MAM_median_C,valid_obs,LST_MAM_SD_C,ST_QA_median_K,NDVI_MAM_median,NDBI_MAM_median,NDMI_MAM_median,BSI_MAM_median,GHSL_built_local_fraction,WorldCover_2021,elevation_m,slope_deg,northness,eastness,distance_to_coast_m,distance_to_permanent_water_m,x_utm,y_utm,row,col,longitude,latitude,block1km_x,block1km_y,block1km_id,block2km_x,block2km_y,block2km_id,block3km_x,block3km_y,block3km_id,block5km_x,block5km_y,block5km_id,municipality
32.75772,45.0,6.1117463,4.9748764,0.76729107,-0.30401272,0.30401272,-0.2395613,0.0,10.0,23.0,10.0,0.7547096,-0.656059,360.0,110.0,288015.0,672705.0,35,785,121.08458186121018,6.082546356998495,288,672,288_672,144,336,144_336,96,224,96_224,57,134,57_134,Patikul
31.552519,44.0,5.9846206,4.9136744,0.86147296,-0.45802444,0.45802444,-0.38977572,0.0,10.0,26.0,7.0,0.99026805,0.1391731,361.24783,110.0,288315.0,672705.0,35,795,121.08729152474166,6.082555961913136,288,672,288_672,144,336,144_336,96,224,96_224,57,134,57_134,Patikul
30.589365,42.0,5.2195435,4.6005383,0.8587863,-0.4324114,0.4324114,-0.38226536,0.0,10.0,35.0,1.0,1.0,0.0,394.58838,130.0,288615.0,672705.0,35,805,121.09000119262895,6.082565553250492,288,672,288_672,144,336,144_336,96,224,96_224,57,134,57_134,Patikul
32.09679,42.0,5.3652945,4.48852,0.6957569,-0.26064056,0.26064056,-0.16051903,0.0,10.0,32.0,1.0,-0.70710677,0.70710677,480.0,152.31546,288915.0,672705.0,35,815,121.0927108648659,6.082575131010454,288,672,288_672,144,336,144_336,96,224,96_224,57,134,57_134,Patikul
32.859947,42.0,4.8893766,4.3440266,0.6731642,-0.21360572,0.21360572,-0.12165558,0.0,10.0,32.0,3.0,-0.309017,-0.95105654,523.9275,170.88008,289215.0,672705.0,35,825,121.09542054144634,6.082584695192917,289,672,289_672,144,336,144_336,96,224,96_224,57,134,57_134,Patikul
33.358818,44.0,4.8068857,4.2231364,0.76748437,-0.3068848,0.3068848,-0.24453191,0.0,10.0,33.0,5.0,0.37460658,0.92718387,618.4658,196.46883,289515.0,672705.0,35,835,121.09813022236412,6.0825942457977735,289,672,289_672,144,336,144_336,96,224,96_224,57,134,57_134,Patikul
33.41605,47.0,5.4285316,4.2667685,0.6780081,-0.23068973,0.23068973,-0.14811552,0.0,10.0,41.0,3.0,-0.309017,-0.95105654,685.41956,219.31712,289815.0,672705.0,35,845,121.10083990761304,6.082603782824917,289,672,289_672,144,336,144_336,96,224,96_224,57,134,57_134,Patikul
32.656887,45.0,5.0720396,4.234931,0.7441227,-0.28537554,0.28537554,-0.2015019,0.0,10.0,43.0,3.0,0.82903755,-0.5591929,720.62476,230.21729,290115.0,672705.0,35,855,121.10354959718697,6.082613306274242,290,672,290_672,145,336,145_336,96,224,96_224,58,134,58_134,Patikul
34.287407,46.0,5.4640903,4.242512,0.72404665,-0.23343733,0.23343733,-0.17339504,0.0,10.0,41.0,1.0,1.0,0.0,750.59973,250.0,290415.0,672705.0,35,865,121.10625929107975,6.0826228161456415,290,672,290_672,145,336,145_336,96,224,96_224,58,134,58_134,Patikul
33.862045,46.0,5.395063,4.170662,0.716927,-0.27605742,0.27605742,-0.18995309,0.0,10.0,44.0,2.0,1.0,0.0,816.08826,262.4881,290715.0,672705.0,35,875,121.10896898928522,6.082632312439011,290,672,290_672,145,336,145_336,96,224,96_224,58,134,58_134,Patikul
32.715427,43.0,5.201778,4.118113,0.75542325,-0.3115921,0.3115921,-0.24108282,0.0,10.0,41.0,6.0,0.6293204,-0.777146,848.52814,280.17853,291015.0,672705.0,35,885,121.1116786917972,6.082641795154241,291,672,291_672,145,336,145_336,97,224,97_224,58,134,58_134,Patikul
33.102192,44.0,4.984305,4.197158,0.8214911,-0.34421328,0.34421328,-0.29162684,0.0,10.0,38.0,3.0,0.309017,-0.95105654,853.2878,280.0,291315.0,672705.0,35,895,121.11438839860955,6.082651264291231,291,672,291_672,145,336,145_336,97,224,97_224,58,134,58_134,Patikul
33.608265,47.0,5.075773,4.2761474,0.8398735,-0.42977303,0.42977303,-0.37363583,0.0,10.0,43.0,4.0,0.70710677,-0.70710677,840.0,270.18512,291615.0,672705.0,35,905,121.11709810971608,6.082660719849871,291,672,291_672,145,336,145_336,97,224,97_224,58,134,58_134,Patikul
34.820282,44.0,5.600046,4.204762,0.76147157,-0.32384542,0.32384542,-0.2431972,0.0,10.0,38.0,7.0,0.9612617,0.27563736,782.30426,255.53865,291915.0,672705.0,35,915,121.11980782511067,6.082670161830059,291,672,291_672,145,336,145_336,97,224,97_224,58,134,58_134,Patikul
35.672752,44.0,5.699418,4.2403364,0.65751404,-0.21819028,0.21819028,-0.12891613,0.0,10.0,32.0,5.0,-0.190809,0.98162717,551.5433,176.91806,292215.0,672705.0,35,925,121.12251754478712,6.082679590231688,292,672,292_672,146,336,146_336,97,224,97_224,58,134,58_134,Patikul
34.18969,46.0,5.9793706,4.4709024,0.7588363,-0.29257935,0.29257935,-0.22415185,0.0,10.0,24.0,3.0,-0.70710677,0.70710677,379.47333,117.047,292515.0,672705.0,35,935,121.12522726873927,6.082689005054653,292,672,292_672,146,336,146_336,97,224,97_224,58,134,58_134,Patikul
34.554447,44.0,5.39285,5.369865,0.79190457,-0.3515489,0.3515489,-0.27798623,0.0,10.0,19.0,3.0,0.70710677,0.70710677,254.55844,78.10249,292815.0,672705.0,35,945,121.12793699696097,6.0826984062988485,292,672,292_672,146,336,146_336,97,224,97_224,58,134,58_134,Patikul
32.58142,40.0,4.552369,4.735447,0.69761366,-0.35099643,0.35099643,-0.2514754,0.0,10.0,11.0,6.0,0.309017,0.95105654,30.0,10.0,293115.0,672705.0,35,955,121.13064672944607,6.082707793964172,293,672,293_672,146,336,146_336,97,224,97_224,58,134,58_134,
32.156963,40.0,5.343984,5.4279203,0.8039408,-0.3688909,0.3688909,-0.3056814,0.0,10.0,7.0,7.0,-0.82903755,-0.5591929,189.73666,41.231056,280515.0,672405.0,45,535,121.01685164551184,6.079589569775213,280,672,280_672,140,336,140_336,93,224,93_224,56,134,56_134,Patikul
31.180563,44.0,6.106124,4.466985,0.8445541,-0.45505443,0.45505443,-0.3922703,0.0,10.0,30.0,2.0,0.43837115,-0.89879405,483.73547,98.48858,280815.0,672405.0,45,545,121.01956118458801,6.0795995096202695,280,672,280_672,140,336,140_336,93,224,93_224,56,134,56_134,Patikul
31.53903,42.0,5.6519523,4.3695292,0.8267112,-0.39779222,0.39779222,-0.33383608,0.0,10.0,36.0,5.0,0.70710677,-0.70710677,782.30426,194.16487,281115.0,672405.0,45,555,121.02227072817392,6.079609435896857,281,672,281_672,140,336,140_336,93,224,93_224,56,134,56_134,Patikul
31.007788,42.0,5.8429937,4.2105923,0.86823195,-0.44531372,0.44531372,-0.3954274,0.0,10.0,46.0,1.0,0.70710677,-0.70710677,967.47095,292.74564,281415.0,672405.0,45,565,121.02498027626339,6.079619348604868,281,672,281_672,140,336,140_336,93,224,93_224,56,134,56_134,Patikul
31.458616,41.0,5.686282,4.173565,0.8346347,-0.3354894,0.3354894,-0.2899851,0.0,10.0,45.0,2.0,-1.8369701e-16,-1.0,1047.855,336.15472,281715.0,672405.0,45,575,121.02768982885026,6.0796292477441884,281,672,281_672,140,336,140_336,93,224,93_224,56,134,56_134,Patikul
31.628077,43.0,6.484173,4.168192,0.8008014,-0.2890441,0.2890441,-0.23408711,0.0,10.0,54.0,4.0,1.0,0.0,969.32965,310.16125,282015.0,672405.0,45,585,121.03039938592836,6.07963913331471,282,672,282_672,141,336,141_336,94,224,94_224,56,134,56_134,Patikul
31.771898,39.0,5.981251,4.137571,0.80638057,-0.3571173,0.3571173,-0.29170263,0.0,10.0,56.0,4.0,0.2419219,0.9702957,882.83636,286.3564,282315.0,672405.0,45,595,121.03310894749151,6.079649005316321,282,672,282_672,141,336,141_336,94,224,94_224,56,134,56_134,Patikul
31.659142,40.0,6.38362,4.2236676,0.8182185,-0.3726214,0.3726214,-0.31417307,0.0,10.0,59.0,9.0,0.8746197,-0.4848096,800.4998,259.6151,282615.0,672405.0,45,605,121.03581851353361,6.079658863748912,282,672,282_672,141,336,141_336,94,224,94_224,56,134,56_134,Patikul
31.32727,42.0,6.8318896,4.3424363,0.82317173,-0.40214548,0.40214548,-0.3370507,0.0,10.0,56.0,14.0,0.94551855,0.32556817,729.9315,225.61029,282915.0,672405.0,45,615,121.03852808404845,6.079668708612374,282,672,282_672,141,336,141_336,94,224,94_224,56,134,56_134,Patikul
31.05406,45.0,5.529555,4.4369445,0.847117,-0.41803908,0.41803908,-0.3658321,0.0,10.0,51.0,27.0,0.94551855,-0.32556817,692.60376,220.0,283215.0,672405.0,45,625,121.04123765902989,6.079678539906596,283,672,283_672,141,336,141_336,94,224,94_224,56,134,56_134,Patikul
32.97217,42.0,6.718422,4.407248,0.7796783,-0.33516565,0.33516565,-0.27191406,0.0,10.0,28.0,2.0,1.0,0.0,690.0,220.0,283515.0,672405.0,45,635,121.04394723847177,6.079688357631471,283,672,283_672,141,336,141_336,94,224,94_224,56,134,56_134,Patikul
31.73223,43.0,5.9424,4.4761844,0.8287952,-0.40082243,0.40082243,-0.34172845,0.0,10.0,33.0,5.0,0.92718387,-0.37460658,740.9453,233.45235,283815.0,672405.0,45,645,121.04665682236792,6.079698161786888,283,672,283_672,141,336,141_336,94,224,94_224,56,134,56_134,Patikul
33.36867,42.0,6.3768396,4.3575063,0.72512364,-0.2611978,0.2611978,-0.19435549,0.0,10.0,34.0,3.0,0.5591929,-0.82903755,807.7747,243.3105,284115.0,672405.0,45,655,121.0493664107122,6.079707952372736,284,672,284_672,142,336,142_336,94,224,94_224,56,134,56_134,Patikul
34.872967,41.0,7.749465,4.2617993,0.67212504,-0.25759605,0.25759605,-0.1588693,0.0,10.0,33.0,4.0,6.123234e-17,1.0,913.89276,277.84888,284415.0,672405.0,45,665,121.05207600349843,6.07971772938891,284,672,284_672,142,336,142_336,94,224,94_224,56,134,56_134,Patikul
32.43595,44.0,6.525433,4.2121134,0.7770766,-0.32012528,0.32012528,-0.2550082,0.0,10.0,33.0,1.0,-0.70710677,-0.70710677,1020.0,326.49655,284715.0,672405.0,45,675,121.05478560072044,6.079727492835296,284,672,284_672,142,336,142_336,94,224,94_224,56,134,56_134,Patikul
33.826237,41.0,6.093903,4.156634,0.5944249,-0.2050794,0.2050794,-0.1021896,0.0,10.0,28.0,4.0,0.43837115,0.89879405,1053.8501,350.0,285015.0,672405.0,45,685,121.0574952023721,6.079737242711788,285,672,285_672,142,336,142_336,95,224,95_224,57,134,57_134,Patikul
30.830832,43.0,5.7673883,4.212136,0.8420639,-0.39217305,0.39217305,-0.3326652,0.0,10.0,32.0,1.0,-1.8369701e-16,-1.0,984.0732,318.9044,285315.0,672405.0,45,695,121.06020480844722,6.079746979018279,285,672,285_672,142,336,142_336,95,224,95_224,57,134,57_134,Patikul
30.390411,42.0,5.3956404,4.2441134,0.8464012,-0.41860005,0.41860005,-0.36408454,0.0,10.0,24.0,1.0,6.123234e-17,1.0,835.7033,264.00757,285615.0,672405.0,45,705,121.06291441893966,6.079756701754657,285,672,285_672,142,336,142_336,95,224,95_224,57,134,57_134,Patikul
30.723255,43.0,5.416443,4.2928233,0.79145753,-0.35460413,0.35460413,-0.28198615,0.14,10.0,20.0,5.0,0.8571673,0.5150381,735.45905,233.45235,285915.0,672405.0,45,715,121.06562403384324,6.079766410920816,285,672,285_672,142,336,142_336,95,224,95_224,57,134,57_134,Patikul
31.40619,42.0,5.776286,4.3607645,0.7786695,-0.32061857,0.32061857,-0.24996752,0.0,10.0,25.0,3.0,0.5591929,0.82903755,690.0,220.0,286215.0,672405.0,45,725,121.06833365315184,6.079776106516646,286,672,286_672,143,336,143_336,95,224,95_224,57,134,57_134,Patikul
31.133202,44.0,6.240011,4.3601613,0.75698054,-0.28681713,0.28681713,-0.2186913,0.0,10.0,27.0,3.0,0.5591929,-0.82903755,740.9453,234.094,286515.0,672405.0,45,735,121.07104327685924,6.079785788542042,286,672,286_672,143,336,143_336,95,224,95_224,57,134,57_134,Patikul
29.714148,44.0,5.8398104,4.402195,0.8293522,-0.37108332,0.37108332,-0.31667525,0.0,10.0,30.0,5.0,0.37460658,-0.92718387,722.49567,230.21729,286815.0,672405.0,45,745,121.07375290495933,6.079795456996894,286,672,286_672,143,336,143_336,95,224,95_224,57,134,57_134,Patikul
30.17696,46.0,5.609091,4.467796,0.8088462,-0.35754758,0.35754758,-0.29311562,0.0,10.0,33.0,6.0,-0.15643446,0.98768836,722.49567,231.94827,287115.0,672405.0,45,755,121.07646253744593,6.079805111881093,287,672,287_672,143,336,143_336,95,224,95_224,57,134,57_134,Patikul
30.819729,46.0,5.891271,4.3712683,0.8104955,-0.3610177,0.3610177,-0.28698954,0.0,10.0,32.0,4.0,0.9702957,-0.2419219,729.9315,235.37204,287415.0,672405.0,45,765,121.07917217431287,6.079814753194535,287,672,287_672,143,336,143_336,95,224,95_224,57,134,57_134,Patikul
31.03162,43.0,6.067717,4.3454285,0.81890666,-0.3914305,0.3914305,-0.31172365,0.0,10.0,36.0,13.0,0.5591929,-0.82903755,666.1081,210.95023,287715.0,672405.0,45,775,121.081881815554,6.079824380937109,287,672,287_672,143,336,143_336,95,224,95_224,57,134,57_134,Patikul
30.853668,43.0,5.954141,4.369678,0.8584313,-0.4441313,0.4441313,-0.38718954,0.0,10.0,58.0,17.0,0.9612617,0.27563736,660.0,210.0,288015.0,672405.0,45,785,121.08459146116316,6.079833995108708,288,672,288_672,144,336,144_336,96,224,96_224,57,134,57_134,Patikul
31.354982,41.0,5.9537177,4.334227,0.86160356,-0.4720541,0.4720541,-0.41050136,0.0,10.0,46.0,5.0,0.70710677,0.70710677,660.68146,210.0,288315.0,672405.0,45,795,121.0873011111342,6.079843595709228,288,672,288_672,144,336,144_336,96,224,96_224,57,134,57_134,Patikul
32.1962,41.0,5.031215,4.3027205,0.8330743,-0.3675276,0.3675276,-0.31613436,0.0,10.0,60.0,9.0,0.9135454,0.40673664,692.60376,225.61029,288615.0,672405.0,45,805,121.0900107654609,6.079853182738559,288,672,288_672,144,336,144_336,96,224,96_224,57,134,57_134,Patikul
34.24852,37.0,5.742116,4.255763,0.6331192,-0.16766606,0.16766606,-0.084316194,0.0,10.0,42.0,7.0,0.8660254,0.5,768.9603,247.38634,288915.0,672405.0,45,815,121.09272042413718,6.079862756196596,288,672,288_672,144,336,144_336,96,224,96_224,57,134,57_134,Patikul
31.289444,41.0,4.98607,4.2187,0.84779066,-0.41803855,0.41803855,-0.36586228,0.0,10.0,46.0,4.0,0.43837115,-0.89879405,807.7747,266.83328,289215.0,672405.0,45,825,121.09543008715684,6.079872316083233,289,672,289_672,144,336,144_336,96,224,96_224,57,134,57_134,Patikul
32.299934,42.0,4.765568,4.166685,0.7798875,-0.32451558,0.32451558,-0.2525089,0.0,10.0,50.0,7.0,0.92050487,0.39073113,910.9336,294.27878,289515.0,672405.0,45,835,121.09813975451372,6.07988186239836,289,672,289_672,144,336,144_336,96,224,96_224,57,134,57_134,Patikul
32.276485,43.0,5.183275,4.1338797,0.776293,-0.32319686,0.32319686,-0.25098836,0.0,10.0,49.0,4.0,0.9702957,-0.2419219,968.40076,313.2092,289815.0,672405.0,45,845,121.10084942620165,6.079891395141873,289,672,289_672,144,336,144_336,96,224,96_224,57,134,57_134,Patikul
33.023582,40.0,5.5202355,4.056987,0.74308956,-0.28792983,0.28792983,-0.21474531,0.0,10.0,57.0,5.0,0.8571673,0.5150381,1020.4411,330.1515,290115.0,672405.0,45,855,121.10355910221448,6.079900914313666,290,672,290_672,145,336,145_336,96,224,96_224,58,134,58_134,Patikul
33.154343,38.0,4.9119306,3.970094,0.7219893,-0.27299088,0.27299088,-0.18794425,0.0,10.0,55.0,3.0,0.94551855,0.32556817,1050.4285,347.85056,290415.0,672405.0,45,865,121.10626878254604,6.079910419913633,290,672,290_672,145,336,145_336,96,224,96_224,58,134,58_134,Patikul
34.04637,40.0,5.107556,4.0333858,0.72221416,-0.27257627,0.27257627,-0.18188545,0.0,10.0,55.0,7.0,0.92050487,-0.39073113,1100.6362,359.02646,290715.0,672405.0,45,875,121.1089784671902,6.0799199119416665,290,672,290_672,145,336,145_336,96,224,96_224,58,134,58_134,Patikul
32.78937,42.0,4.680996,4.097054,0.83765185,-0.4180486,0.4180486,-0.35077187,0.0,10.0,57.0,4.0,0.9702957,0.2419219,1146.2983,380.13156,291015.0,672405.0,45,885,121.11168815614076,6.079929390397661,291,672,291_672,145,336,145_336,97,224,97_224,58,134,58_134,Patikul
33.56999,43.0,5.26789,4.039922,0.8163533,-0.40579253,0.40579253,-0.3377368,0.0,10.0,59.0,5.0,0.98162717,0.190809,1149.826,378.54987,291315.0,672405.0,45,895,121.11439784939157,6.0799388552815135,291,672,291_672,145,336,145_336,97,224,97_224,58,134,58_134,Patikul
33.60493,43.0,4.996011,4.039482,0.8241744,-0.37627518,0.37627518,-0.3220447,0.0,10.0,55.0,5.0,0.92718387,0.37460658,1140.0,370.1351,291615.0,672405.0,45,905,121.11710754693647,6.079948306593114,291,672,291_672,145,336,145_336,97,224,97_224,58,134,58_134,Patikul
34.47334,41.0,5.6787353,4.013577,0.82052463,-0.39650783,0.39650783,-0.33187506,0.0,10.0,53.0,2.0,0.8910065,-0.4539905,975.8074,318.2766,291915.0,672405.0,45,915,121.11981724876931,6.0799577443323605,291,672,291_672,145,336,145_336,97,224,97_224,58,134,58_134,Patikul
36.119278,38.0,4.7356043,4.086884,0.6249743,-0.23414281,0.23414281,-0.13669756,0.0,10.0,50.0,3.0,0.94551855,-0.32556817,782.30426,252.3886,292215.0,672405.0,45,925,121.1225269548839,6.079967168499148,292,672,292_672,146,336,146_336,97,224,97_224,58,134,58_134,Patikul
35.253548,43.0,5.3765473,4.2383714,0.8242534,-0.39902264,0.39902264,-0.33543038,0.0,10.0,42.0,10.0,0.43837115,0.89879405,670.8204,213.77559,292515.0,672405.0,45,935,121.12523666527412,6.07997657909337,292,672,292_672,146,336,146_336,97,224,97_224,58,134,58_134,Patikul
35.451458,45.0,5.7199273,4.6055183,0.6513672,-0.19083561,0.19083561,-0.10388124,0.0,10.0,26.0,3.0,0.70710677,0.70710677,429.53464,144.22205,292815.0,672405.0,45,945,121.12794637993376,6.079985976114924,292,672,292_672,146,336,146_336,97,224,97_224,58,134,58_134,Patikul
35.49761,41.0,5.258473,5.288283,0.578585,-0.17103662,0.17103662,-0.08744515,0.0,10.0,13.0,3.0,6.123234e-17,1.0,150.0,50.0,293115.0,672405.0,45,955,121.1306560988567,6.079995359563701,293,672,293_672,146,336,146_336,97,224,97_224,58,134,58_134,Patikul
31.974588,39.0,5.8867493,5.4905744,0.7153398,-0.27043173,0.27043173,-0.2053357,0.0,10.0,24.0,3.0,0.82903755,-0.5591929,212.13203,50.990196,280515.0,672105.0,55,535,121.01686157992508,6.0768773174324915,280,672,280_672,140,336,140_336,93,224,93_224,56,134,56_134,Patikul
31.7506,38.0,5.8728247,4.395765,0.8432211,-0.4399439,0.4399439,-0.37631,0.0,10.0,37.0,6.0,0.9848077,0.17364818,510.8816,102.9563,280815.0,672105.0,55,545,121.0195711054497,6.076887252811029,280,672,280_672,140,336,140_336,93,224,93_224,56,134,56_134,Patikul
31.868786,39.0,6.1473503,4.2620616,0.8513359,-0.4472184,0.4472184,-0.38843626,0.0,10.0,44.0,7.0,0.92050487,-0.39073113,810.55536,196.46883,281115.0,672105.0,55,555,121.02228063548392,6.076897174627197,281,672,281_672,140,336,140_336,93,224,93_224,56,134,56_134,Patikul
31.914452,37.0,5.495061,4.076196,0.8474279,-0.38623747,0.38623747,-0.33568338,0.0,10.0,51.0,3.0,0.5591929,-0.82903755,1106.3453,294.27878,281415.0,672105.0,55,565,121.02499017002161,6.076907082880884,281,672,281_672,140,336,140_336,93,224,93_224,56,134,56_134,Patikul
32.515003,36.0,5.13765,3.9408808,0.8116072,-0.341915,0.341915,-0.28588295,0.0,10.0,55.0,2.0,0.43837115,-0.89879405,1328.1566,393.19208,281715.0,672105.0,55,575,121.02769970905656,6.076916977571976,281,672,281_672,140,336,140_336,93,224,93_224,56,134,56_134,Patikul
31.452612,39.0,6.226622,4.06003,0.82434165,-0.33453757,0.33453757,-0.2875982,0.0,10.0,58.0,7.0,0.99026805,-0.1391731,1252.8368,405.216,282015.0,672105.0,55,585,121.03040925258264,6.076926858700368,282,672,282_672,141,336,141_336,94,224,94_224,56,134,56_134,Patikul
31.12043,38.0,5.781265,4.080902,0.8394713,-0.39945775,0.39945775,-0.3487228,0.0,10.0,65.0,5.0,0.98162717,-0.190809,1176.5203,382.75317,282315.0,672105.0,55,595,121.03311880059373,6.076936726265945,282,672,282_672,141,336,141_336,94,224,94_224,56,134,56_134,Patikul
30.595802,37.0,6.380391,4.140805,0.8308272,-0.3855172,0.3855172,-0.31528747,0.0,10.0,105.0,20.0,0.25881904,-0.9659258,1092.0165,353.41193,282615.0,672105.0,55,605,121.03582835308357,6.076946580268602,282,672,282_672,141,336,141_336,94,224,94_224,56,134,56_134,Patikul
30.64249,40.0,6.5794373,4.25694,0.8392422,-0.41091505,0.41091505,-0.3593777,0.0,10.0,163.0,20.0,0.4848096,0.8746197,1027.0345,323.8827,282915.0,672105.0,55,615,121.03853791004607,6.076956420708226,282,672,282_672,141,336,141_336,94,224,94_224,56,134,56_134,Patikul
30.8554,44.0,5.885385,4.3709426,0.8390232,-0.36314577,0.36314577,-0.31244949,0.0,10.0,166.0,29.0,0.6946584,0.7193398,991.8165,320.0,283215.0,672105.0,55,625,121.04124747147506,6.076966247584708,283,672,283_672,141,336,141_336,94,224,94_224,56,134,56_134,Patikul
32.1271,45.0,6.806176,4.398579,0.7854096,-0.3132088,0.3132088,-0.2496822,0.0,10.0,61.0,20.0,0.70710677,0.70710677,990.0,320.0,283515.0,672105.0,55,635,121.0439570373644,6.076976060897938,283,672,283_672,141,336,141_336,94,224,94_224,56,134,56_134,Patikul
32.533054,43.0,6.638583,4.390297,0.7955061,-0.33632737,0.33632737,-0.27216056,0.0,10.0,49.0,6.0,1.0,0.0,1026.1578,329.84845,283815.0,672105.0,55,645,121.04666660770788,6.076985860647807,283,672,283_672,141,336,141_336,94,224,94_224,56,134,56_134,Patikul
32.747524,39.0,6.3449063,4.433362,0.8236122,-0.42172974,0.42172974,-0.35968146,0.04,10.0,47.0,2.0,6.123234e-17,1.0,1100.2273,342.34485,284115.0,672105.0,55,655,121.04937618249936,6.076995646834207,284,672,284_672,142,336,142_336,94,224,94_224,56,134,56_134,Patikul
34.246212,41.0,7.223262,4.2950654,0.7545237,-0.3261816,0.3261816,-0.24567308,0.0,10.0,40.0,7.0,0.5591929,0.82903755,1194.3617,367.69553,284415.0,672105.0,55,665,121.0520857617327,6.077005419457028,284,672,284_672,142,336,142_336,94,224,94_224,56,134,56_134,Patikul
32.938717,40.0,5.982788,4.2429233,0.8041241,-0.3960682,0.3960682,-0.32711643,0.0,10.0,42.0,5.0,0.98162717,0.190809,1292.4396,415.93268,284715.0,672105.0,55,675,121.05479534540173,6.0770151785161595,284,672,284_672,142,336,142_336,94,224,94_224,56,134,56_134,Patikul
33.11136,42.0,6.8912477,4.2682586,0.760462,-0.29216352,0.29216352,-0.22438839,0.0,10.0,42.0,1.0,0.70710677,0.70710677,1352.9967,450.0,285015.0,672105.0,55,685,121.05750493350025,6.0770249240114955,285,672,285_672,142,336,142_336,95,224,95_224,57,134,57_134,Patikul
32.16932,43.0,5.864201,4.1559486,0.80893207,-0.37316498,0.37316498,-0.31390738,0.0,10.0,35.0,1.0,0.70710677,0.70710677,1235.4756,399.62482,285315.0,672105.0,55,695,121.06021452602218,6.077034655942925,285,672,285_672,142,336,142_336,95,224,95_224,57,134,57_134,Patikul
29.80669,43.0,5.5059657,4.131596,0.85295033,-0.4208945,0.4208945,-0.36881313,0.0,10.0,27.0,4.0,0.9702957,0.2419219,1114.8542,357.35138,285615.0,672105.0,55,705,121.06292412296129,6.077044374310342,285,672,285_672,142,336,142_336,95,224,95_224,57,134,57_134,Patikul
30.251368,44.0,5.4450016,4.2297025,0.7975692,-0.385263,0.385263,-0.30791962,0.0,10.0,31.0,6.0,-0.309017,0.95105654,1030.9705,332.4154,285915.0,672105.0,55,715,121.06563372431144,6.077054079113638,285,672,285_672,142,336,142_336,95,224,95_224,57,134,57_134,Patikul
31.087908,40.0,6.1883945,4.219346,0.8316588,-0.37305474,0.37305474,-0.31456977,0.0,10.0,33.0,4.0,-0.43837115,0.89879405,990.0,320.0,286215.0,672105.0,55,725,121.06834333006648,6.077063770352702,286,672,286_672,143,336,143_336,95,224,95_224,57,134,57_134,Patikul
30.569956,44.0,5.80522,4.3227477,0.8195103,-0.39762452,0.39762452,-0.33307758,0.0,10.0,36.0,2.0,-0.43837115,0.89879405,1026.1578,329.84845,286515.0,672105.0,55,735,121.07105294022024,6.077073448027431,286,672,286_672,143,336,143_336,95,224,95_224,57,134,57_134,Patikul
29.41153,41.0,5.8986373,4.275783,0.8555029,-0.46506712,0.46506712,-0.4119392,0.0,10.0,34.0,6.0,-0.43837115,-0.89879405,1021.7632,330.1515,286815.0,672105.0,55,745,121.07376255476656,6.07708311213771,286,672,286_672,143,336,143_336,95,224,95_224,57,134,57_134,Patikul
29.915186,41.0,5.9634438,4.36642,0.8339299,-0.39454418,0.39454418,-0.3351422,0.0,10.0,39.0,3.0,0.5591929,0.82903755,1021.7632,331.36084,287115.0,672105.0,55,755,121.0764721736993,6.077092762683438,287,672,287_672,143,336,143_336,95,224,95_224,57,134,57_134,Patikul
29.485836,45.0,5.6432858,4.2955813,0.8362283,-0.39494133,0.39494133,-0.33582664,0.0,10.0,62.0,6.0,0.6293204,-0.777146,1018.6756,332.4154,287415.0,672105.0,55,765,121.07918179701227,6.077102399664503,287,672,287_672,143,336,143_336,95,224,95_224,57,134,57_134,Patikul
29.1755,41.0,5.760319,4.2221475,0.8686912,-0.46935272,0.46935272,-0.42024493,0.0,10.0,63.0,14.0,0.7986355,-0.60181504,964.20953,310.6445,287715.0,672105.0,55,775,121.08189142469931,6.077112023080801,287,672,287_672,143,336,143_336,95,224,95_224,57,134,57_134,Patikul
