x_utm,y_utm,municipality,WorldCover_2021,elevation_m,slope_deg,northness,eastness,distance_to_coast_m,block1km_id,block2km_id,block3km_id,block5km_id,MAM_LST_C,MAM_valid_obs,MAM_NDVI,MAM_NDBI,MAM_BSI,JJA_LST_C,JJA_valid_obs,JJA_NDVI,JJA_NDBI,JJA_BSI,DJF_LST_C,DJF_valid_obs,DJF_NDVI,DJF_NDBI,DJF_BSI,GHSL_built_fraction_30m_corrected
289215.0,673005.0,Patikul,10.0,25.0,5.0,0.70710677,0.70710677,268.32816,289_673,144_336,96_224,57_134,33.779613,43.0,0.8417223,-0.4092251,-0.35352552,34.340168,32.0,0.87957937,-0.47981524,-0.4271627,32.053513,40.0,0.878107,-0.48165402,-0.4317731,0.0
289515.0,673005.0,Patikul,10.0,25.0,2.0,0.8910065,-0.4539905,330.0,289_673,144_336,96_224,57_134,32.63458,47.0,0.8288495,-0.38667667,-0.3239382,33.533516,31.0,0.87618834,-0.4535985,-0.40508783,31.270788,41.0,0.86152154,-0.43668708,-0.38708517,0.0
289815.0,673005.0,Patikul,10.0,31.0,6.0,0.94551855,0.32556817,390.0,289_673,144_336,96_224,57_134,33.048157,47.0,0.80750656,-0.38145298,-0.3193545,32.935364,33.0,0.85403174,-0.44113472,-0.3884769,31.323767,42.0,0.8549771,-0.45627934,-0.39720866,0.0
290115.0,673005.0,Patikul,10.0,27.0,2.0,-1.8369701000000003e-16,-1.0,421.07007,290_673,145_336,96_224,58_134,33.59333,48.0,0.7737298,-0.35968512,-0.28718314,33.420723,31.0,0.8269386,-0.43049327,-0.35485485,31.33573,42.0,0.823319,-0.44355553,-0.36778036,0.12999999523162842
290415.0,673005.0,Patikul,10.0,29.0,3.0,1.0,0.0,450.9989,290_673,145_336,96_224,58_134,33.680492,46.0,0.77585816,-0.34967288,-0.26796544,33.13361,29.0,0.83651733,-0.41844162,-0.3532203,31.347692,42.0,0.83260256,-0.42959538,-0.36751458,0.0
290715.0,673005.0,Patikul,10.0,27.0,4.0,0.9702957,-0.2419219,531.6014,290_673,145_336,96_224,58_134,34.52816,47.0,0.7320638,-0.2663331,-0.19109933,34.16585,33.0,0.84919596,-0.38970593,-0.3402286,31.393837,43.0,0.8485422,-0.39197114,-0.3454446,0.0
291015.0,673005.0,Patikul,10.0,25.0,3.0,0.82903755,0.5591929,553.17267,291_673,145_336,97_224,58_134,34.35042,47.0,0.7444554,-0.26521713,-0.20004526,33.468575,31.0,0.8318606,-0.38646895,-0.33092383,31.096468,46.0,0.82037884,-0.37801024,-0.3223743,0.0
291315.0,673005.0,Patikul,10.0,28.0,1.0,0.70710677,0.70710677,560.4462,291_673,145_336,97_224,58_134,33.454903,46.0,0.78041,-0.32687286,-0.2559133,32.843075,30.0,0.84363073,-0.4125578,-0.3485539,31.082796,45.0,0.8303436,-0.39236352,-0.3291577,0.0
291615.0,673005.0,Patikul,10.0,28.0,5.0,0.92718387,-0.37460658,540.0,291_673,145_336,97_224,58_134,33.031067,47.0,0.78498745,-0.3462955,-0.27786988,32.885803,26.0,0.8530984,-0.43906438,-0.38075587,30.356466,48.0,0.8467281,-0.44755876,-0.39281926,0.0
291915.0,673005.0,Patikul,10.0,26.0,6.0,0.94551855,-0.32556817,563.6488,291_673,145_336,97_224,58_134,36.261097,45.0,0.6490675,-0.16579142,-0.08920944,34.606773,22.0,0.78012264,-0.3197144,-0.25310913,31.571573,48.0,0.78881645,-0.31203422,-0.25532368,0.0
292215.0,673005.0,Patikul,10.0,22.0,4.0,1.0,0.0,375.89893,292_673,146_336,97_224,58_134,34.39486,46.0,0.77054286,-0.3245525,-0.26219234,33.162663,24.0,0.8631774,-0.40898687,-0.35471392,31.614298,42.0,0.8592875,-0.40772986,-0.36153612,0.0
292515.0,673005.0,Patikul,10.0,16.0,2.0,6.123234000000001e-17,1.0,127.27922,292_673,146_336,97_224,58_134,34.278645,40.0,0.7837791,-0.38756907,-0.3093371,33.721508,25.0,0.83576363,-0.45154095,-0.39196202,31.516886,44.0,0.8188653,-0.44326964,-0.3726622,0.07000000029802322
280515.0,672705.0,Patikul,10.0,19.0,4.0,-0.43837115,-0.89879405,258.06976,280_672,140_336,93_224,56_134,33.037903,42.0,0.82524717,-0.4012486,-0.33075988,32.94391,34.0,0.8624283,-0.46054327,-0.4072229,31.711712,38.0,0.85699576,-0.45830312,-0.40188086,0.0
280815.0,672705.0,Patikul,10.0,23.0,7.0,0.1391731,-0.99026805,523.9275,280_672,140_336,93_224,56_134,31.985153,44.0,0.8168709,-0.37304178,-0.3108315,32.338917,32.0,0.8441997,-0.41409442,-0.35450435,30.997345,39.0,0.84719294,-0.42206103,-0.37389055,0.0
281115.0,672705.0,Patikul,10.0,28.0,3.0,-0.5591929,-0.82903755,636.3961,281_672,140_336,93_224,56_134,31.168247,44.0,0.8233105,-0.41475898,-0.3542431,32.605526,32.0,0.8591639,-0.45569408,-0.4034749,31.096468,39.0,0.86173004,-0.44726577,-0.39153045,0.0
281415.0,672705.0,Patikul,10.0,28.0,3.0,0.5591929,0.82903755,670.8204,281_672,140_336,93_224,56_134,31.783491,46.0,0.8013627,-0.3128849,-0.2532617,32.123585,32.0,0.8351262,-0.37922734,-0.32944062,31.087923,40.0,0.8473082,-0.39289126,-0.337915,0.0
281715.0,672705.0,Patikul,10.0,40.0,1.0,-0.70710677,0.70710677,759.5393,281_672,140_336,93_224,56_134,31.592081,43.0,0.8263573,-0.3264325,-0.27204394,31.552774,28.0,0.865501,-0.40664685,-0.36698425,30.648708,40.0,0.85587573,-0.3640608,-0.3220471,0.0
282015.0,672705.0,Patikul,10.0,44.0,4.0,0.70710677,-0.70710677,697.7822,282_672,141_336,94_224,56_134,32.30303,41.0,0.81812304,-0.39248613,-0.33182412,32.63116,29.0,0.85082567,-0.43272877,-0.37940136,30.727322,39.0,0.85180634,-0.44256428,-0.3860662,0.0
282315.0,672705.0,Patikul,10.0,52.0,4.0,-0.8910065,-0.4539905,589.4065,282_672,141_336,94_224,56_134,31.209263,46.0,0.8280308,-0.36802796,-0.31689036,31.407509,29.0,0.861891,-0.41141346,-0.35969537,30.544458,40.0,0.8512214,-0.38903216,-0.34319597,0.0
282615.0,672705.0,Patikul,10.0,40.0,4.0,0.43837115,-0.89879405,512.6402,282_672,141_336,94_224,56_134,30.805937,45.0,0.84567493,-0.39111662,-0.34269878,30.870878,31.0,0.8761098,-0.4416523,-0.40118605,30.327414,39.0,0.86835265,-0.423535,-0.37596256,0.0
282915.0,672705.0,Patikul,10.0,31.0,4.0,0.70710677,0.70710677,436.80658,282_672,141_336,94_224,56_134,31.574991,43.0,0.79091287,-0.33573934,-0.2719138,32.42095,30.0,0.8422569,-0.3990749,-0.3475501,31.02469,39.0,0.8395571,-0.39899257,-0.34621438,0.0
283215.0,672705.0,Patikul,10.0,23.0,4.0,0.43837115,-0.89879405,394.58838,283_672,141_336,94_224,56_134,32.42266,43.0,0.8105003,-0.33204928,-0.2749881,31.920212,30.0,0.85017353,-0.41926673,-0.3632417,30.840117,40.0,0.8416653,-0.3871515,-0.33511144,0.0
283515.0,672705.0,Patikul,10.0,17.0,5.0,0.37460658,0.92718387,390.0,283_672,141_336,94_224,56_134,32.378227,46.0,0.8439605,-0.4226698,-0.3664541,32.73199,30.0,0.8739171,-0.4566776,-0.4098645,30.648708,40.0,0.8678303,-0.45686713,-0.4043001,0.0
283815.0,672705.0,Patikul,10.0,22.0,1.0,0.70710677,-0.70710677,456.94638,283_672,141_336,94_224,56_134,33.921463,44.0,0.75876445,-0.3013689,-0.23384938,34.401695,29.0,0.838342,-0.4153899,-0.36500812,31.981735,40.0,0.8317397,-0.4167322,-0.3484708,0.10999999940395355
284115.0,672705.0,Patikul,10.0,27.0,7.0,0.99026805,0.1391731,523.9275,284_672,142_336,94_224,56_134,32.42608,45.0,0.801911,-0.38103786,-0.31376413,33.420723,27.0,0.85365,-0.44536564,-0.393268,31.134068,38.0,0.84942883,-0.44411573,-0.38728315,0.0
284415.0,672705.0,Patikul,10.0,24.0,5.0,0.98162717,0.190809,626.4184,284_672,142_336,94_224,56_134,32.737118,47.0,0.73761797,-0.27885118,-0.21389727,33.054993,31.0,0.82338166,-0.38937148,-0.333202,31.21268,38.0,0.81535405,-0.36275414,-0.30492106,0.0
284715.0,672705.0,Patikul,10.0,31.0,3.0,-0.309017,-0.95105654,740.9453,284_672,142_336,94_224,56_134,32.20049,46.0,0.7575631,-0.320506,-0.24722739,32.829403,33.0,0.8305107,-0.40339386,-0.34701726,31.383581,39.0,0.8020172,-0.37924755,-0.30876374,0.030000001192092896
285015.0,672705.0,Patikul,10.0,26.0,5.0,0.70710677,-0.70710677,755.3807,285_672,142_336,95_224,57_134,31.310095,44.0,0.83005637,-0.40714023,-0.34067422,32.59356,33.0,0.86158574,-0.44200835,-0.38972664,30.843534,41.0,0.8528328,-0.448829,-0.38877296,0.0
285315.0,672705.0,Patikul,10.0,20.0,8.0,0.9945219,-0.104528464,750.0,285_672,142_336,95_224,57_134,32.825985,43.0,0.8343086,-0.3771079,-0.31675744,33.50788,34.0,0.8703074,-0.43747342,-0.39161178,31.814253,39.0,0.857106,-0.41675726,-0.3720714,0.0
285615.0,672705.0,Patikul,10.0,12.0,10.0,-0.8910065,0.4539905,566.0389,285_672,142_336,95_224,57_134,32.961,44.0,0.8421792,-0.37726945,-0.32034972,33.61555,32.0,0.8692798,-0.41937643,-0.3747905,31.892866,38.0,0.8734,-0.41594893,-0.3721111,0.17999999225139618
285915.0,672705.0,Patikul,10.0,11.0,8.0,0.57357645,0.81915206,445.98206,285_672,142_336,95_224,57_134,32.53887,42.0,0.85269254,-0.4385999,-0.37902313,32.843075,32.0,0.8777058,-0.47465885,-0.42467836,31.101595,42.0,0.8731742,-0.4728694,-0.4207904,0.0
286215.0,672705.0,Patikul,10.0,13.0,2.0,-0.43837115,-0.89879405,390.0,286_672,143_336,95_224,57_134,32.191944,44.0,0.75326174,-0.29888365,-0.224912,33.99153,30.0,0.80612785,-0.35979486,-0.29835245,30.97171,40.0,0.8221103,-0.3850443,-0.33314717,0.0
286515.0,672705.0,Patikul,10.0,24.0,3.0,0.82903755,0.5591929,453.9824,286_672,143_336,95_224,57_134,31.85185,46.0,0.8394462,-0.45518342,-0.38852382,32.808895,33.0,0.8731486,-0.49377996,-0.43893173,31.315222,38.0,0.8647139,-0.4982654,-0.44060114,0.0
286815.0,672705.0,Patikul,10.0,16.0,7.0,0.1391731,0.99026805,424.26407,286_672,143_336,95_224,57_134,30.2112,47.0,0.8598154,-0.44593874,-0.39325073,32.07402,35.0,0.88407946,-0.4768338,-0.42736134,30.997345,39.0,0.88113284,-0.47839817,-0.42767593,0.0
287115.0,672705.0,Patikul,10.0,14.0,9.0,0.9945219,0.104528464,424.26407,287_672,143_336,95_224,57_134,30.812773,49.0,0.8534678,-0.42415798,-0.36467648,32.50811,37.0,0.875306,-0.45558625,-0.40251026,30.964874,36.0,0.86608255,-0.4600599,-0.4021737,0.0
287415.0,672705.0,Patikul,10.0,14.0,8.0,0.809017,-0.58778524,436.80658,287_672,143_336,95_224,57_134,31.062288,48.0,0.8559606,-0.41639546,-0.3684717,32.59698,37.0,0.8833312,-0.4623621,-0.41807047,30.520533,40.0,0.8817619,-0.4701634,-0.42042494,0.0
287715.0,672705.0,Patikul,10.0,29.0,5.0,0.98162717,-0.190809,371.0795,287_672,143_336,95_224,57_134,30.935822,48.0,0.7798322,-0.37084207,-0.2988525,32.470512,37.0,0.82611054,-0.40533543,-0.3417335,31.019564,40.0,0.8271739,-0.43308315,-0.36268204,0.0
288015.0,672705.0,Patikul,10.0,23.0,10.0,0.7547096,-0.656059,360.0,288_672,144_336,96_224,57_134,32.74737,45.0,0.76729107,-0.30401272,-0.2395613,32.637997,38.0,0.85071075,-0.40662494,-0.3572543,31.082796,37.0,0.838027,-0.40255046,-0.35293746,0.0
288315.0,672705.0,Patikul,10.0,26.0,7.0,0.99026805,0.1391731,361.24783,288_672,144_336,96_224,57_134,31.462196,44.0,0.86147296,-0.45802444,-0.38977572,32.087696,37.0,0.8842084,-0.49020347,-0.4407066,30.626492,36.0,0.89190644,-0.49109486,-0.44862494,0.0
288615.0,672705.0,Patikul,10.0,35.0,1.0,1.0,0.0,394.58838,288_672,144_336,96_224,57_134,30.588892,42.0,0.8587863,-0.4324114,-0.38226536,32.65167,36.0,0.88662547,-0.4840705,-0.4372745,30.734158,35.0,0.8842296,-0.4700528,-0.41910487,0.0
288915.0,672705.0,Patikul,10.0,32.0,1.0,-0.70710677,0.70710677,480.0,288_672,144_336,96_224,57_134,32.689266,41.0,0.6957569,-0.26064056,-0.16051903,33.39338,34.0,0.79430854,-0.3613351,-0.2906554,31.216099,37.0,0.8019292,-0.38396016,-0.30989087,0.0
289215.0,672705.0,Patikul,10.0,32.0,3.0,-0.309017,-0.95105654,523.9275,289_672,144_336,96_224,57_134,32.89093,43.0,0.6731642,-0.21360572,-0.12165558,33.160954,33.0,0.7749476,-0.33883497,-0.27387926,30.90506,39.0,0.7506343,-0.3161414,-0.25122818,0.0
289515.0,672705.0,Patikul,10.0,33.0,5.0,0.37460658,0.92718387,618.4658,289_672,144_336,96_224,57_134,33.41047,44.0,0.76748437,-0.3068848,-0.24453191,33.273746,33.0,0.8548523,-0.39814812,-0.34236592,31.040071,40.0,0.8421187,-0.3989659,-0.3532008,0.0
289815.0,672705.0,Patikul,10.0,41.0,3.0,-0.309017,-0.95105654,685.41956,289_672,144_336,96_224,57_134,33.554024,46.0,0.6780081,-0.23068973,-0.14811552,33.762524,33.0,0.78874636,-0.32810587,-0.26949823,31.530558,39.0,0.77877986,-0.30993953,-0.24025728,0.0
290115.0,672705.0,Patikul,10.0,43.0,3.0,0.82903755,-0.5591929,720.62476,290_672,145_336,96_224,58_134,32.487602,45.0,0.7441227,-0.28537554,-0.2015019,32.95587,32.0,0.8381515,-0.3846387,-0.3300177,31.156284,38.0,0.8315216,-0.3718922,-0.32373962,0.0
290415.0,672705.0,Patikul,10.0,41.0,1.0,1.0,0.0,750.59973,290_672,145_336,96_224,58_134,34.003494,46.0,0.72404665,-0.23343733,-0.17339504,33.639477,27.0,0.82089984,-0.3525765,-0.30246663,31.55961,36.0,0.8066759,-0.33131084,-0.27579266,0.0
290715.0,672705.0,Patikul,10.0,44.0,2.0,1.0,0.0,816.08826,290_672,145_336,96_224,58_134,33.989822,46.0,0.716927,-0.27605742,-0.18995309,33.738598,30.0,0.82445854,-0.37089172,-0.314767,31.498085,36.0,0.8273914,-0.374927,-0.31871146,0.0
291015.0,672705.0,Patikul,10.0,41.0,6.0,0.6293204,-0.777146,848.52814,291_672,145_336,97_224,58_134,32.720028,43.0,0.75542325,-0.3115921,-0.24108282,32.87726,27.0,0.84276026,-0.40348923,-0.34921375,30.836699,39.0,0.83557826,-0.39249635,-0.32951787,0.0
291315.0,672705.0,Patikul,10.0,38.0,3.0,0.309017,-0.95105654,853.2878,291_672,145_336,97_224,58_134,33.142155,44.0,0.8214911,-0.34421328,-0.29162684,32.911438,25.0,0.86362106,-0.41921374,-0.3710718,30.756376,42.0,0.8414638,-0.38983205,-0.336696,0.06000000238418579
291615.0,672705.0,Patikul,10.0,43.0,4.0,0.70710677,-0.70710677,840.0,291_672,145_336,97_224,58_134,33.861645,47.0,0.8398735,-0.42977303,-0.37363583,33.013977,25.0,0.85683185,-0.46101645,-0.40781692,30.602564,44.0,0.8714753,-0.46229798,-0.41393477,0.0
291915.0,672705.0,Patikul,10.0,38.0,7.0,0.9612617,0.27563736,782.30426,291_672,145_336,97_224,58_134,34.71957,44.0,0.76147157,-0.32384542,-0.2431972,33.839428,22.0,0.8258659,-0.4180203,-0.35829863,31.462196,43.0,0.8232491,-0.42066732,-0.35709107,0.0
292215.0,672705.0,Patikul,10.0,32.0,5.0,-0.190809,0.98162717,551.5433,292_672,146_336,97_224,58_134,35.78599,44.0,0.65751404,-0.21819028,-0.12891613,32.431206,28.0,0.8107502,-0.3670698,-0.2890059,31.792036,42.0,0.7832467,-0.32885584,-0.25501606,0.0
292515.0,672705.0,Patikul,10.0,24.0,3.0,-0.70710677,0.70710677,379.47333,292_672,146_336,97_224,58_134,34.16756,46.0,0.7588363,-0.29257935,-0.22415185,33.59162,27.0,0.8385521,-0.3929625,-0.33072948,31.778364,42.0,0.84053,-0.40077904,-0.34547654,0.0
292815.0,672705.0,Patikul,10.0,19.0,3.0,0.70710677,0.70710677,254.55844,292_672,146_336,97_224,58_134,34.51449,44.0,0.79190457,-0.3515489,-0.27798623,32.97638,32.0,0.8573297,-0.4399078,-0.38580817,31.94072,43.0,0.84986466,-0.42537922,-0.36981747,0.0
293115.0,672705.0,,10.0,11.0,6.0,0.309017,0.95105654,30.0,293_672,146_336,97_224,58_134,32.581596,40.0,0.69761366,-0.35099643,-0.2514754,32.607235,28.0,0.7710002,-0.43976572,-0.3502175,31.281042,39.0,0.7601682,-0.4287103,-0.32757175,0.0
280515.0,672405.0,Patikul,10.0,7.0,7.0,-0.82903755,-0.5591929,189.73666,280_672,140_336,93_224,56_134,32.11162,40.0,0.8039408,-0.3688909,-0.3056814,32.93878,34.0,0.8171908,-0.40052962,-0.31273326,31.667278,37.0,0.83354455,-0.4028541,-0.3421024,0.0
280815.0,672405.0,Patikul,10.0,30.0,2.0,0.43837115,-0.89879405,483.73547,280_672,140_336,93_224,56_134,30.841825,44.0,0.8445541,-0.45505443,-0.3922703,32.258595,34.0,0.85951793,-0.47045073,-0.41246575,30.520533,38.0,0.86990505,-0.48934305,-0.43179637,0.0
281115.0,672405.0,Patikul,10.0,36.0,5.0,0.70710677,-0.70710677,782.30426,281_672,140_336,93_224,56_134,31.393837,42.0,0.8267112,-0.39779222,-0.33383608,32.220997,33.0,0.87273157,-0.4584165,-0.41150627,31.02469,38.0,0.86860204,-0.45490843,-0.4015651,0.0
281415.0,672405.0,Patikul,10.0,46.0,1.0,0.70710677,-0.70710677,967.47095,281_672,140_336,93_224,56_134,31.046907,42.0,0.86823195,-0.44531372,-0.3954274,32.643124,30.0,0.88157094,-0.46753725,-0.41745192,30.641872,38.0,0.88210064,-0.47202802,-0.42983675,0.0
281715.0,672405.0,Patikul,10.0,45.0,2.0,-1.8369701000000003e-16,-1.0,1047.855,281_672,140_336,93_224,56_134,31.513468,39.0,0.8346347,-0.3354894,-0.2899851,32.31841,28.0,0.87346643,-0.39721662,-0.3628331,30.879425,40.0,0.85305893,-0.36407512,-0.322298,0.0
282015.0,672405.0,Patikul,10.0,54.0,4.0,1.0,0.0,969.32965,282_672,141_336,94_224,56_134,31.752728,43.0,0.8008014,-0.2890441,-0.23408711,32.451714,30.0,0.8620178,-0.36747357,-0.33071324,30.105242,41.0,0.8325403,-0.3281244,-0.2831147,0.0
282315.0,672405.0,Patikul,10.0,56.0,4.0,0.2419219,0.9702957,882.83636,282_672,141_336,94_224,56_134,31.78691,39.0,0.80638057,-0.3571173,-0.29170263,32.771297,33.0,0.84663993,-0.41530165,-0.35753202,30.335958,40.0,0.8473897,-0.42243898,-0.36366695,0.0
282615.0,672405.0,Patikul,10.0,59.0,9.0,0.8746197,-0.4848096,800.4998,282_672,141_336,94_224,56_134,31.065706,41.0,0.8182185,-0.3726214,-0.31417307,31.756145,30.0,0.8711329,-0.45923412,-0.4107028,30.136005,35.0,0.8543637,-0.44389796,-0.3897449,0.0
282915.0,672405.0,Patikul,10.0,56.0,14.0,0.94551855,0.32556817,729.9315,282_672,141_336,94_224,56_134,30.983673,43.0,0.82317173,-0.40214548,-0.3370507,32.311573,26.0,0.86593485,-0.46495363,-0.41069973,30.19411,37.0,0.8623355,-0.4880058,-0.4289673,0.0
283215.0,672405.0,Patikul,10.0,51.0,27.0,0.94551855,-0.32556817,692.60376,283_672,141_336,94_224,56_134,31.1973,44.0,0.847117,-0.41803908,-0.3658321,32.28081,30.0,0.8728054,-0.47638142,-0.4277824,29.71046,36.0,0.8641683,-0.47316244,-0.41327375,0.0
283515.0,672405.0,Patikul,10.0,28.0,2.0,1.0,0.0,690.0,283_672,141_336,94_224,56_134,32.97296,42.0,0.7796783,-0.33516565,-0.27191406,32.928528,28.0,0.84572846,-0.42153114,-0.36736718,31.253696,39.0,0.85611457,-0.42193154,-0.37039596,0.0
283815.0,672405.0,Patikul,10.0,33.0,5.0,0.92718387,-0.37460658,740.9453,283_672,141_336,94_224,56_134,31.916794,42.0,0.8287952,-0.40082243,-0.34172845,32.843075,29.0,0.86581516,-0.45804834,-0.4070894,30.464134,36.0,0.8621057,-0.450439,-0.39504233,0.0
284115.0,672405.0,Patikul,10.0,34.0,3.0,0.5591929,-0.82903755,807.7747,284_672,142_336,94_224,56_134,33.048157,44.0,0.72512364,-0.2611978,-0.19435549,33.998367,28.0,0.82259613,-0.3678358,-0.31395096,31.710003,36.0,0.8174435,-0.34761447,-0.28719428,0.0
284415.0,672405.0,Patikul,10.0,33.0,4.0,6.123234000000001e-17,1.0,913.89276,284_672,142_336,94_224,56_134,34.743496,41.0,0.67212504,-0.25759605,-0.1588693,34.63754,29.0,0.8281394,-0.37994054,-0.3093819,33.400215,36.0,0.7858364,-0.346258,-0.27898127,0.0
284715.0,672405.0,Patikul,10.0,33.0,1.0,-0.70710677,-0.70710677,1020.0,284_672,142_336,94_224,56_134,32.436333,44.0,0.7770766,-0.32012528,-0.2550082,32.754208,30.0,0.84704435,-0.40193242,-0.3503621,30.759794,38.0,0.83571327,-0.38332868,-0.32346222,0.0
285015.0,672405.0,Patikul,10.0,28.0,4.0,0.43837115,0.89879405,1053.8501,285_672,142_336,95_224,57_134,33.906082,42.0,0.5944249,-0.2050794,-0.1021896,35.037445,31.0,0.65760547,-0.25597924,-0.15779606,32.738827,38.0,0.66669405,-0.26489887,-0.18140854,0.009999999776482582
285315.0,672405.0,Patikul,10.0,32.0,1.0,-1.8369701000000003e-16,-1.0,984.0732,285_672,142_336,95_224,57_134,30.539331,43.0,0.8420639,-0.39217305,-0.3326652,32.85675,34.0,0.8804132,-0.43694648,-0.39140102,30.6282,38.0,0.8796434,-0.4337694,-0.39183262,0.0
285615.0,672405.0,Patikul,10.0,24.0,1.0,6.123234000000001e-17,1.0,835.7033,285_672,142_336,95_224,57_134,30.359884,42.0,0.8464012,-0.41860005,-0.36408454,32.28252,31.0,0.8768753,-0.47842312,-0.42712313,30.788847,37.0,0.8733939,-0.46890572,-0.4154447,0.0
285915.0,672405.0,Patikul,10.0,20.0,5.0,0.8571673,0.5150381,735.45905,285_672,142_336,95_224,57_134,30.686306,43.0,0.79145753,-0.35460413,-0.28198615,33.154118,29.0,0.82933533,-0.39620918,-0.33629376,30.303488,39.0,0.84662753,-0.42721757,-0.3767599,0.07000000029802322
286215.0,672405.0,Patikul,10.0,25.0,3.0,0.5591929,0.82903755,690.0,286_672,143_336,95_224,57_134,31.28617,42.0,0.7786695,-0.32061857,-0.24996752,32.76446,32.0,0.8295476,-0.39806062,-0.339147,30.648708,40.0,0.83469814,-0.4095391,-0.3517004,0.0
286515.0,672405.0,Patikul,10.0,27.0,3.0,0.5591929,-0.82903755,740.9453,286_672,143_336,95_224,57_134,31.200718,44.0,0.75698054,-0.28681713,-0.2186913,33.331852,35.0,0.8268398,-0.3855707,-0.328216,31.35282,40.0,0.8314242,-0.37885225,-0.31390125,0.0
286815.0,672405.0,Patikul,10.0,30.0,5.0,0.37460658,-0.92718387,722.49567,286_672,143_336,95_224,57_134,29.657482,44.0,0.8293522,-0.37108332,-0.31667525,32.067184,36.0,0.8619517,-0.40913972,-0.3607964,30.241964,38.0,0.85326684,-0.41365403,-0.35524085,0.0
287115.0,672405.0,Patikul,10.0,33.0,6.0,-0.15643446,0.98768836,722.49567,287_672,143_336,95_224,57_134,30.149677,46.0,0.8088462,-0.35754758,-0.29311562,32.59869,36.0,0.8480239,-0.40909606,-0.36002156,30.73074,37.0,0.8429079,-0.4005012,-0.34546012,0.0
287415.0,672405.0,Patikul,10.0,32.0,4.0,0.9702957,-0.2419219,729.9315,287_672,143_336,95_224,57_134,30.749538,44.0,0.8104955,-0.3610177,-0.28698954,32.689266,36.0,0.84544724,-0.40182805,-0.35063073,30.703396,38.0,0.8410455,-0.4088266,-0.3571939,0.0
287715.0,672405.0,Patikul,10.0,36.0,13.0,0.5591929,-0.82903755,666.1081,287_672,143_336,95_224,57_134,31.00418,43.0,0.81890666,-0.3914305,-0.31172365,32.521782,39.0,0.8773513,-0.46923062,-0.41798243,30.590601,39.0,0.86853534,-0.46420228,-0.40785924,0.0
288015.0,672405.0,Patikul,10.0,58.0,17.0,0.9612617,0.27563736,660.0,288_672,144_336,96_224,57_134,30.993927,42.0,0.8584313,-0.4441313,-0.38718954,32.38848,36.0,0.90063345,-0.49626103,-0.45705372,29.770277,37.0,0.8877668,-0.48874083,-0.43782648,0.0
288315.0,672405.0,Patikul,10.0,46.0,5.0,0.70710677,0.70710677,660.68146,288_672,144_336,96_224,57_134,31.28446,40.0,0.86160356,-0.4720541,-0.41050136,32.00566,37.0,0.87604284,-0.51242745,-0.45546985,30.809355,33.0,0.8863129,-0.52516663,-0.46584833,0.0
288615.0,672405.0,Patikul,10.0,60.0,9.0,0.9135454,0.40673664,692.60376,288_672,144_336,96_224,57_134,31.954391,41.0,0.8330743,-0.3675276,-0.31613436,32.92169,35.0,0.88369006,-0.45611215,-0.41668126,30.57693,36.0,0.85452193,-0.41609067,-0.37388587,0.0
288915.0,672405.0,Patikul,10.0,42.0,7.0,0.8660254,0.5,768.9603,288_672,144_336,96_224,57_134,34.099197,38.0,0.6331192,-0.16766606,-0.084316194,33.923172,33.0,0.77194905,-0.30330476,-0.241415,31.450233,36.0,0.78107446,-0.33214584,-0.27240166,0.0
289215.0,672405.0,Patikul,10.0,46.0,4.0,0.43837115,-0.89879405,807.7747,289_672,144_336,96_224,57_134,31.52714,40.0,0.84779066,-0.41803855,-0.36586228,32.825985,29.0,0.8719558,-0.462977,-0.4166075,30.276144,39.0,0.8758855,-0.48176494,-0.42554653,0.0
289515.0,672405.0,Patikul,10.0,50.0,7.0,0.92050487,0.39073113,910.9336,289_672,144_336,96_224,57_134,32.37139,41.0,0.7798875,-0.32451558,-0.2525089,32.945618,32.0,0.8317824,-0.38790005,-0.33020446,30.494896,38.0,0.8368082,-0.40141556,-0.3372394,0.0
289815.0,672405.0,Patikul,10.0,49.0,4.0,0.9702957,-0.2419219,968.40076,289_672,144_336,96_224,57_134,32.552544,41.0,0.776293,-0.32319686,-0.25098836,33.031067,31.0,0.83749187,-0.40432298,-0.3470986,30.959747,34.0,0.83901227,-0.4129697,-0.35978302,0.0
290115.0,672405.0,Patikul,10.0,57.0,5.0,0.8571673,0.5150381,1020.4411,290_672,145_336,96_224,58_134,32.93878,40.0,0.74308956,-0.28792983,-0.21474531,33.123356,29.0,0.82727265,-0.4030485,-0.34707794,30.73074,35.0,0.80921,-0.39160532,-0.32651648,0.0
290415.0,672405.0,Patikul,10.0,55.0,3.0,0.94551855,0.32556817,1050.4285,290_672,145_336,96_224,58_134,33.57795,37.0,0.7219893,-0.27299088,-0.18794425,33.0755,27.0,0.8028092,-0.36224097,-0.30190033,30.836699,37.0,0.8088032,-0.3554197,-0.29896307,0.0
290715.0,672405.0,Patikul,10.0,55.0,7.0,0.92050487,-0.39073113,1100.6362,290_672,145_336,96_224,58_134,34.18636,40.0,0.72221416,-0.27257627,-0.18188545,33.52839,28.0,0.80113566,-0.33805084,-0.27811667,31.07596,37.0,0.7840703,-0.33508086,-0.26455593,0.0
